"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"20254","D","발달상권","3120222","삼성역","HH","정체","126","60","115","53"
"20254","D","발달상권","3120221","봉은사역","LL","다이나믹","86","47","115","53"
"20254","D","발달상권","3120220","대치역","HH","정체","120","58","115","53"
"20254","D","발달상권","3120219","은마아파트","LL","다이나믹","109","51","115","53"
"20254","D","발달상권","3120218","코엑스","HH","정체","123","67","115","53"
"20254","D","발달상권","3120217","대치사거리","LL","다이나믹","101","49","115","53"
"20254","D","발달상권","3120216","경기고교사거리(경기고교앞사거리)","HL","상권축소","118","53","115","53"
"20254","D","발달상권","3120215","포스코사거리","LL","다이나믹","102","48","115","53"
"20254","D","발달상권","3120214","영동대교남단교차로","HL","상권축소","131","49","115","53"
"20254","D","발달상권","3120213","삼성중앙역","LL","다이나믹","112","49","115","53"
"20254","D","발달상권","3120212","한티역","LL","다이나믹","98","53","115","53"
"20254","D","발달상권","3120211","도성초등학교","LL","다이나믹","97","48","115","53"
"20254","D","발달상권","3120210","선릉역","LL","다이나믹","103","47","115","53"
"20254","D","발달상권","3120209","강남구청(청담역_8번, 강남세무서)","HH","정체","130","58","115","53"
"20254","D","발달상권","3120208","청담사거리(청담동명품거리)","LL","다이나믹","112","52","115","53"
"20254","D","발달상권","3120207","선정릉역","LL","다이나믹","108","49","115","53"
"20254","D","발달상권","3120206","개나리아파트","LL","다이나믹","111","51","115","53"
"20254","D","발달상권","3120205","매봉역","HL","상권축소","117","49","115","53"
"20254","D","발달상권","3120204","르네상스호텔사거리","HL","상권축소","118","49","115","53"
"20254","D","발달상권","3120203","강남구청역","LL","다이나믹","113","49","115","53"
"20254","D","발달상권","3120202","압구정로데오역(압구정로데오)","LL","다이나믹","106","47","115","53"
"20254","D","발달상권","3120201","도곡1동","HL","상권축소","125","52","115","53"
"20254","D","발달상권","3120200","학동사거리","LL","다이나믹","99","46","115","53"
"20254","D","발달상권","3120199","경복아파트교차로","LL","다이나믹","105","43","115","53"
"20254","D","발달상권","3120198","구역삼세무서","LL","다이나믹","113","47","115","53"
"20254","D","발달상권","3120197","역삼역","LL","다이나믹","104","46","115","53"
"20254","D","발달상권","3120196","서울세관","LL","다이나믹","110","46","115","53"
"20254","D","발달상권","3120195","성수대교남단","LL","다이나믹","99","48","115","53"
"20254","D","발달상권","3120194","언주역(차병원)","LL","다이나믹","100","44","115","53"
"20254","D","발달상권","3120193","도산공원교차로","LL","다이나믹","113","47","115","53"
"20254","D","발달상권","3120192","뱅뱅사거리","LL","다이나믹","112","48","115","53"
"20254","D","발달상권","3120191","학동역","LL","다이나믹","113","51","115","53"
"20254","D","발달상권","3120190","강남을지병원","LL","다이나믹","111","48","115","53"
"20254","D","발달상권","3120189","강남역","LL","다이나믹","105","51","115","53"
"20254","D","발달상권","3120188","압구정역","HH","정체","123","54","115","53"
"20254","D","발달상권","3120187","신논현역","LL","다이나믹","100","45","115","53"
"20254","D","발달상권","3120186","가로수길","LL","다이나믹","93","47","115","53"
"20254","D","발달상권","3120185","논현역","LL","다이나믹","113","48","115","53"
"20254","D","발달상권","3120184","포이사거리(삼호물산)","HL","상권축소","129","47","115","53"
"20254","D","발달상권","3120183","양재천카페거리","HL","상권축소","120","52","115","53"
"20254","D","발달상권","3120182","양재시민의숲역(양재동꽃시장, aT센터)","HH","정체","192","67","115","53"
"20254","D","발달상권","3120181","교육개발원입구사거리","HH","정체","128","58","115","53"
"20254","D","발달상권","3120180","양재화물트럭터미널앞","LL","다이나믹","104","52","115","53"
"20254","D","발달상권","3120179","양재역","LH","상권확장","112","56","115","53"
"20254","D","발달상권","3120178","신사역","LL","다이나믹","105","48","115","53"
"20254","D","발달상권","3120177","신논현역 1번","LL","다이나믹","101","44","115","53"
"20254","D","발달상권","3120176","논현역 4번","LL","다이나믹","102","46","115","53"
"20254","D","발달상권","3120175","남부터미널역","HH","정체","150","57","115","53"
"20254","D","발달상권","3120174","논현역 5번","HL","상권축소","144","52","115","53"
"20254","D","발달상권","3120173","교대역(법원.검찰청)","HH","정체","123","58","115","53"
"20254","D","발달상권","3120172","교대입구교차로","HH","정체","117","54","115","53"
"20254","D","발달상권","3120171","서초3동사거리","HH","정체","133","56","115","53"
"20254","D","발달상권","3120170","삼호가든사거리","LL","다이나믹","109","52","115","53"
"20254","D","발달상권","3120169","서초역","HH","정체","116","55","115","53"
"20254","D","발달상권","3120168","서울고교교차로","HH","정체","122","58","115","53"
"20254","D","발달상권","3120167","고속터미널(고속터미널역)","HH","정체","163","77","115","53"
"20254","D","발달상권","3120166","방배역","LH","상권확장","115","56","115","53"
"20254","D","발달상권","3120165","서래마을카페거리(서래마을)","LH","상권확장","105","54","115","53"
"20254","D","발달상권","3120164","내방역","HH","정체","127","57","115","53"
"20254","D","발달상권","3120163","사당역 11번(사당역먹자골목)","LL","다이나믹","104","48","115","53"
"20254","D","발달상권","3120162","방배동카페골목","HL","상권축소","121","46","115","53"
"20254","D","발달상권","3120161","방배동가구거리(사당동가구거리)","HH","정체","138","61","115","53"
"20254","D","발달상권","3120160","사당역(사당)","LH","상권확장","101","54","115","53"
"20254","D","발달상권","3120159","서울대입구역","LL","다이나믹","102","53","115","53"
"20254","D","발달상권","3120158","녹두거리(대학동)","HL","상권축소","116","48","115","53"
"20254","D","발달상권","3120157","신림역(신림)","LL","다이나믹","101","49","115","53"
"20254","D","발달상권","3120156","총신대입구역(이수, 총신대)","LH","상권확장","112","54","115","53"
"20254","D","발달상권","3120155","총신대학교","LL","다이나믹","106","48","115","53"
"20254","D","발달상권","3120154","장승배기역","HH","정체","141","72","115","53"
"20254","D","발달상권","3120153","노량진역(노량진)","HH","정체","162","82","115","53"
"20254","D","발달상권","3120152","신대방삼거리역","LH","상권확장","111","55","115","53"
"20254","D","발달상권","3120151","보라매공원","LH","상권확장","114","55","115","53"
"20254","D","발달상권","3120150","63빌딩","HH","정체","157","54","115","53"
"20254","D","발달상권","3120149","여의도역(여의도)","LL","다이나믹","108","52","115","53"
"20254","D","발달상권","3120148","국회의사당역(국회의사당)","HL","상권축소","120","53","115","53"
"20254","D","발달상권","3120147","보라매역","HL","상권축소","140","53","115","53"
"20254","D","발달상권","3120146","한강성심병원","HH","정체","148","58","115","53"
"20254","D","발달상권","3120145","영등포역(영등포)","HH","정체","120","57","115","53"
"20254","D","발달상권","3120144","영중로","HH","정체","127","57","115","53"
"20254","D","발달상권","3120143","당산역","LL","다이나믹","102","52","115","53"
"20254","D","발달상권","3120142","대림역","LL","다이나믹","93","45","115","53"
"20254","D","발달상권","3120141","영등포청과시장교차로","LL","다이나믹","110","49","115","53"
"20254","D","발달상권","3120140","문래동주민센터","HL","상권축소","126","41","115","53"
"20254","D","발달상권","3120139","대림3동사거리","HL","상권축소","144","52","115","53"
"20254","D","발달상권","3120138","당산2동(영등포우체국)","LH","상권확장","114","54","115","53"
"20254","D","발달상권","3120137","문래역(문래로데오거리)","HH","정체","121","57","115","53"
"20254","D","발달상권","3120136","영등포구청역","LL","다이나믹","102","50","115","53"
"20254","D","발달상권","3120135","양평역","HL","상권축소","128","51","115","53"
"20254","D","발달상권","3120134","구로전화국","HL","상권축소","132","48","115","53"
"20254","D","발달상권","3120133","서울시흥동우체국(홈플러스시흥점)","LL","다이나믹","110","53","115","53"
"20254","D","발달상권","3120132","독산동","HH","정체","129","54","115","53"
"20254","D","발달상권","3120131","가산디지털단지","LL","다이나믹","101","51","115","53"
"20254","D","발달상권","3120130","구로디지털단지역","LL","다이나믹","103","51","115","53"
"20254","D","발달상권","3120129","구로디지털단지","LL","다이나믹","108","49","115","53"
"20254","D","발달상권","3120128","신도림역","LL","다이나믹","102","50","115","53"
"20254","D","발달상권","3120127","구로구청","HL","상권축소","116","49","115","53"
"20254","D","발달상권","3120126","디지털단지오거리","HL","상권축소","143","50","115","53"
"20254","D","발달상권","3120125","구로역","HH","정체","174","73","115","53"
"20254","D","발달상권","3120124","개봉동 현대아파트","HH","정체","124","54","115","53"
"20254","D","발달상권","3120123","오류동역","HH","정체","119","56","115","53"
"20254","D","발달상권","3120122","강서구청","LL","다이나믹","101","45","115","53"
"20254","D","발달상권","3120121","까치산역","LL","다이나믹","100","49","115","53"
"20254","D","발달상권","3120120","화곡역","LL","다이나믹","100","52","115","53"
